41, 53, 15
41, 53, 15
-127, -3, -27
-356, -119, -252
-619, -420, -524
-914, -885, -683
-1148, -1140, -698
-1319, -1233, -679
-,-,-
-1261, -750, 166
-1261, -750, 162
-1370, -851, 162
-1410, -960, 269
-1328, -939, 458
-1145, -779, 610
-914, -557, 609
-675, -336, 578
-475, -145, 574
-324, -18, 493
-156, 45, 382
-24, 92, 241
53, 104, 52
53, 104, 52
14, 11, -25
-145, -115, -127
-376, -326, -372
-617, -653, -550
-856, -921, -750
-1098, -1137, -691
-1290, -1199, -566
-1424, -1204, -374
-,-,-
-1248, -717, 262
-1349, -861, 233
-1418, -1014, 221
-1397, -1004, 364
-1281, -838, 660
-1115, -583, 805
-864, -272, 787
-578, -77, 748
-340, -43, 635
-177, -58, 492
-39, 8, 317
-39, 8, 317
8, 59, 52
-13, 66, -221
-150, -80, -453
-150, -80, -453
-369, -341, -561
-650, -670, -655
-911, -927, -701
-1115, -1070, -745
-1257, -1169, -652
-,-,-
-1149, -655, 327
-1217, -770, 406
-1256, -812, 467
-1270, -803, 390
-1210, -689, 460
-1074, -546, 660
-892, -428, 760
-662, -255, 660
-448, -123, 573
-279, -26, 490
-102, 77, 387
-102, 77, 387
-65, 63, 226
-62, 42, -9
-157, -68, -210
-304, -166, -374
-516, -397, -432
-750, -720, -506
-962, -995, -603
-,-,-
-875, -411, 245
-1024, -534, 301
-1154, -667, 252
-1282, -768, 132
-1342, -859, 299
-1288, -863, 530
-1104, -709, 722
-847, -486, 744
-562, -266, 623
-562, -266, 623
-306, -85, 427
-112, 53, 307
5, 99, 106
32, 28, -98
32, 28, -98
-25, 0, -292
-255, -24, -371
-559, -240, -468
-862, -707, -597
-1076, -1066, -755
-1183, -1226, -759
-1187, -1142, -673
-1144, -970, -524
-,-,-
-974, -576, 83
-1103, -653, 148
-1103, -653, 116
-1246, -817, 116
-1328, -907, 88
-1366, -1052, 269
-1342, -1103, 528
-1189, -876, 708
-896, -527, 760
-552, -241, 694
-225, -8, 535
35, 177, 312
189, 318, 99
218, 323, -141
218, 323, -141
116, 256, -220
-86, 119, -342
-377, -220, -570
-753, -858, -699
-1107, -1349, -752
-1350, -1456, -642
-,-,-
-958, -552, 318
-1020, -634, 243
-1144, -628, 63
-1243, -731, 132
-1307, -799, 184
-1299, -823, 337
-1237, -780, 465
-1108, -645, 517
-925, -457, 473
-696, -245, 578
-453, -33, 676
-287, 51, 574
-287, 51, 574
-220, 56, 284
-156, 38, 6
-121, -9, -176
-140, -62, -162
-274, -42, -322
-274, -42, -322
-462, -156, -417
-702, -495, -440
-960, -899, -460
-1178, -1189, -450
-1312, -1270, -443
-,-,-
-1076, -650, 281
-1203, -763, 166
-1289, -903, 229
-1290, -944, 262
-1233, -965, 432
-1130, -867, 539
-947, -593, 523
-716, -323, 519
-495, -153, 569
-306, -21, 521
-186, 68, 354
-186, 68, 354
-88, 116, 172
-42, 94, -45
-99, 35, -231
-247, -128, -423
-483, -427, -517
-708, -696, -589
-877, -851, -617
-1008, -952, -611
-1126, -1050, -453
-,-,-
-1183, -704, -17
-1327, -704, -96
-1327, -786, -96
-1470, -945, -78
-1544, -1075, 150
-1495, -1026, 494
-1010, -410, 830
-1010, -410, 830
-623, -117, 929
-196, 66, 789
131, 154, 409
399, 162, -5
509, 121, -370
327, -7, -480
327, -7, -480
-29, -201, -530
-547, -597, -686
-1017, -988, -926
-,-,-
-885, -378, 147
-998, -614, 167
-1225, -731, 105
-1431, -987, 30
-1537, -1230, 79
-1455, -1167, 303
-1190, -798, 587
-804, -387, 777
-427, -88, 760
-427, -88, 760
-23, 149, 613
299, 265, 311
493, 318, -67
397, 128, -224
-1, -177, -402
-547, -719, -669
-1002, -1128, -946
-1298, -1334, -1065
-,-,-
-1061, -566, 123
-1131, -652, 172
-1259, -773, 257
-1322, -879, 355
-1261, -828, 420
-1050, -624, 529
-755, -357, 549
-456, -122, 514
-201, 60, 419
-24, 140, 273
-24, 140, 273
79, 173, 77
90, 182, -97
-38, 84, -227
-38, 84, -227
-326, -211, -420
-705, -755, -664
-1006, -1170, -896
-,-,-
-1163, -645, 141
-1235, -882, 219
-1288, -908, 196
-1301, -879, 298
-1182, -738, 524
-987, -550, 680
-760, -353, 661
-506, -147, 576
-244, 5, 488
33, 139, 338
33, 139, 338
221, 233, 70
224, 211, -155
34, 45, -403
-331, -332, -602
-760, -941, -635
-760, -941, -635
-1077, -1316, -774
-,-,-
-1144, -631, 13
-1251, -723, 10
-1342, -801, 171
-1339, -845, 417
-1235, -749, 576
-1060, -533, 787
-861, -302, 899
-861, -302, 899
-653, -149, 934
-407, -86, 896
-135, -60, 777
38, 14, 511
138, 122, 140
64, 152, -176
64, 152, -176
-129, -95, -325
-409, -474, -503
-694, -818, -767
-917, -987, -991
-1072, -980, -989
-1157, -896, -762
-1225, -827, -594
-,-,-
-962, -537, 203
-1161, -670, 102
-1342, -943, 239
-1444, -1077, 379
-1379, -995, 456
-1153, -724, 543
-850, -422, 611
-582, -216, 606
-280, -6, 551
-280, -6, 551
-15, 127, 423
120, 188, 114
133, 184, -179
6, 115, -386
6, 115, -386
-237, 45, -557
-525, -326, -671
-839, -867, -775
-1082, -1167, -837
-1234, -1156, -640
-,-,-
-960, -501, 220
-1100, -513, 97
-1200, -612, 116
-1283, -803, 236
-1335, -890, 242
-1327, -907, 315
-1205, -772, 480
-937, -523, 683
-937, -523, 683
-631, -231, 697
-377, -29, 520
-99, 58, 411
73, 49, 249
185, 96, 53
185, 96, 53
181, 16, 14
-2, -81, -84
-356, -238, -390
-356, -238, -390
-758, -631, -608
-1105, -1134, -673
-,-,-
-1184, -545, 244
-1379, -715, 237
-1500, -971, 348
-1500, -971, 348
-1436, -1105, 493
-888, -630, 575
-888, -630, 575
-613, -439, 686
-321, -283, 870
-115, -163, 813
0, 41, 363
29, 157, -55
-43, 163, -313
-43, 163, -313
-206, 38, -442
-443, -306, -533
-739, -714, -572
-993, -953, -647
-1164, -990, -768
-1196, -965, -685
-1168, -905, -541
-,-,-
-950, -434, 225
-1101, -714, 346
-1225, -892, 436
-1285, -855, 343
-1240, -786, 437
-1087, -602, 613
-880, -431, 766
-649, -291, 608
-401, -182, 364
-146, -49, 245
62, 108, 113
175, 155, -92
175, 155, -92
78, 116, -352
-220, -108, -403
-598, -473, -434
-972, -942, -431
-1245, -1204, -610
-,-,-
-1030, -505, 337
-1094, -529, 218
-1220, -644, 193
-1270, -871, 451
-1308, -1001, 404
-1263, -893, 376
-1087, -668, 620
-829, -351, 747
-577, -167, 720
-331, -48, 527
-119, 60, 411
-55, 91, 263
-55, 91, 263
-32, 141, -15
-87, 64, -149
-234, -133, -277
-463, -474, -434
-729, -821, -575
-946, -978, -671
-1127, -1044, -707
-1230, -985, -625
-1274, -956, -478
-,-,-
-962, -450, 367
-1053, -541, 324
-1172, -698, 268
-1266, -857, 378
-1266, -857, 503
-1273, -924, 503
-1180, -769, 501
-1014, -525, 540
-807, -255, 579
-595, -132, 507
-377, 21, 378
-212, 86, 190
-93, 135, 46
-79, 143, -76
-79, 143, -76
-173, 71, -62
-366, -110, -146
-623, -482, -240
-839, -688, -438
-1002, -756, -494
-1109, -825, -405
-,-,-
-1215, -816, 368
-1220, -821, 383
-1131, -809, 595
-988, -648, 674
-822, -411, 667
-652, -207, 628
-652, -207, 628
-458, 2, 598
-281, 73, 523
-197, -18, 401
-176, -10, 124
-202, 45, -78
-261, 17, -176
-261, 17, -176
-374, -216, -141
-554, -423, -178
-785, -568, -327
-982, -776, -413
-1111, -929, -394
-1179, -986, -315
-,-,-
-977, -506, 342
-1051, -659, 325
-1156, -813, 382
-1241, -898, 404
-1269, -901, 458
-1229, -865, 566
-1052, -623, 596
-802, -337, 593
-550, -89, 475
-327, 89, 286
-139, 203, 103
-139, 203, 103
26, 222, -61
91, 231, -150
-8, 160, -303
-248, -64, -367
-581, -582, -286
-866, -975, -302
-1096, -1171, -400
-1288, -1108, -435
-1414, -967, -263
-,-,-
-1080, -410, 132
-1156, -639, 274
-1273, -905, 544
-1362, -968, 472
-1384, -964, 472
-1269, -810, 719
-1080, -535, 931
-845, -289, 906
-603, -144, 750
-383, -88, 621
-214, -70, 524
-214, -70, 524
-110, -1, 324
-79, 47, 81
-131, 116, -207
-227, 123, -302
-400, -136, -136
-640, -504, -108
-924, -791, -342
-1171, -977, -521
-,-,-
-776, -353, 304
-807, -489, 297
-857, -567, 387
-961, -633, 368
-1047, -611, 281
-1115, -640, 327
-1159, -723, 489
-1122, -700, 596
-1008, -593, 615
-834, -391, 530
-656, -253, 488
-462, -101, 371
-234, 122, 197
-56, 232, 19
-56, 232, 19
10, 160, -37
-95, -70, -102
-350, -387, -260
-648, -668, -378
-897, -787, -442
-1077, -790, -448
-,-,-
-1109, -615, 443
-1154, -635, 428
-1238, -679, 439
-1283, -734, 511
-1249, -755, 537
-1090, -587, 604
-857, -397, 699
-614, -198, 671
-405, -79, 562
-210, 80, 371
-70, 108, 193
-20, 68, 38
-20, 68, 38
-28, 28, -42
-155, -9, -193
-357, -145, -279
-611, -416, -304
-900, -763, -346
-1118, -927, -487
-1245, -1036, -565
-,-,-
-1314, -820, 85
-1406, -871, 182
-1447, -851, 405
-1447, -851, 405
-1365, -870, 588
-1175, -681, 561
-989, -468, 543
-769, -182, 629
-531, -2, 638
-329, 32, 483
-190, 53, 301
-113, 130, 269
-94, 182, 157
-94, 182, 157
-120, 94, 27
-171, -100, -190
-290, -337, -333
-493, -453, -381
-752, -570, -413
-991, -716, -548
-1182, -897, -621
-,-,-
-1235, -698, 375
-1316, -721, 224
-1376, -693, 149
-1353, -729, 254
-1267, -712, 452
-1113, -557, 532
-895, -367, 542
-673, -161, 518
-492, -72, 485
-277, -16, 489
-277, -16, 489
-59, 91, 491
3, -30, 402
2, -9, 129
2, -9, 129
-59, 24, -142
-121, -96, -267
-276, -333, -321
-557, -584, -488
-853, -866, -638
-1092, -1058, -664
-1270, -1160, -563
-,-,-
-1092, -582, 143
-1135, -706, 177
-1181, -798, 296
-1177, -734, 271
-1136, -599, 347
-1045, -482, 632
-925, -329, 763
-766, -217, 780
-596, -133, 673
-447, -136, 499
-293, -135, 369
-203, -141, 277
-161, -83, 41
-161, -83, 41
-184, -86, -159
-262, -141, -253
-424, -356, -235
-652, -546, -358
-888, -750, -454
-1080, -911, -485
-,-,-
-892, -480, 326
-959, -575, 333
-1064, -671, 244
-1130, -750, 252
-1130, -750, 252
-1175, -845, 270
-1214, -882, 284
-1209, -744, 262
-1125, -554, 368
-1001, -409, 495
-841, -245, 567
-685, -116, 570
-558, -18, 514
-460, 4, 409
-384, -49, 236
-329, -112, 61
-318, -163, -43
-366, -268, -105
-366, -268, -105
-458, -386, -192
-589, -515, -323
-742, -658, -425
-898, -781, -461
-1038, -874, -453
-,-,-
-1098, -706, 275
-1193, -809, 246
-1282, -896, 387
-1267, -879, 613
-1190, -750, 696
-1044, -485, 664
-883, -345, 618
-684, -220, 493
-462, -126, 418
-258, -67, 356
-172, -54, 263
-145, -48, 114
-145, -48, 114
-172, -5, -43
-273, 24, -171
-447, -155, -274
-683, -468, -299
-919, -784, -350
-1102, -1015, -436
-1211, -1130, -419
-,-,-
-758, -277, 298
-801, -375, 359
-914, -517, 391
-1016, -568, 410
-1118, -600, 419
-1189, -685, 571
-1180, -662, 770
-1092, -592, 839
-929, -485, 743
-687, -365, 641
-470, -254, 520
-270, -203, 325
-151, -134, 134
-118, -63, -61
-175, -43, -158
-322, -47, -267
-322, -47, -267
-462, -145, -372
-587, -386, -439
-713, -613, -447
-854, -698, -427
-1022, -815, -332
-,-,-
-1005, -676, 341
-1024, -718, 345
-1111, -659, 275
-1162, -694, 298
-1155, -739, 360
-1074, -750, 468
-925, -597, 479
-786, -415, 485
-653, -272, 519
-510, -137, 485
-392, -90, 365
-323, -53, 228
-288, -81, 185
-288, -81, 185
-285, -105, -41
-313, -159, -192
-359, -181, -247
-438, -222, -284
-556, -340, -284
-722, -511, -319
-876, -753, -318
-994, -951, -299
-1104, -1041, -328
-,-,-
-1006, -504, 164
-1086, -668, 311
-1185, -803, 309
-1217, -808, 266
-1188, -764, 433
-1106, -671, 712
-972, -465, 849
-790, -271, 831
-585, -132, 710
-366, -53, 591
-366, -53, 591
-200, -31, 491
-95, -52, 344
-101, -88, 139
-174, -43, -143
-336, -102, -318
-561, -333, -396
-790, -631, -510
